Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0107.a1-checkpoint.txt,1229.28,1450.28,814.92,676.8,1,1,1
0100.a1-checkpoint.txt,1436.54,1255.23,781.03,543.93,1,1,1
