Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
1041.a5.txt,1645.46,873.62,687.02,432.57,25,25,25
1043.a5.txt,1475.41,1087.14,647.11,517.69,12,12,12
1065.a5.txt,1831.56,948.49,735.9,376.12,14,14,14
0121.a5.txt,1544.5,975.13,634.82,405.76,11,11,11
2014.a5.txt,2174.92,1021.67,835.91,472.14,8,8,8
2066.a5.txt,2138.84,1144.47,806.75,281.43,8,8,8
0161.a5.txt,2193.76,904.72,928.74,264.21,7,7,7
0111.a5.txt,1669.74,1023.99,701.11,313.65,20,20,20
0104.a5.txt,1921.71,907.47,667.26,364.77,11,11,11
1014.a5.txt,1809.29,978.0,815.0,342.3,11,11,11
0187.a5.txt,2275.99,1075.27,779.57,367.38,12,12,12
0171.a5.txt,1551.72,933.91,524.43,359.2,16,16,16
2034.a5.txt,1608.76,883.69,619.34,347.43,18,18,18
0139.a5.txt,1360.0,1120.0,528.0,304.0,15,15,15
0119.a5.txt,1877.05,1065.57,713.11,245.9,10,10,10
2058.a5.txt,1476.41,882.8,608.83,342.47,16,16,16
0163.a5.txt,2277.53,957.77,859.73,429.86,2,2,2
0198.a5.txt,2094.14,1037.46,787.7,374.64,2,2,2
1121.a5.txt,1510.53,1045.75,668.12,501.09,6,6,6
0165.a5.txt,2032.87,1012.11,821.8,276.82,8,8,8
1003.a5.txt,2183.16,1054.58,693.8,222.02,5,5,5
1048.a5.txt,2116.56,989.26,682.52,406.44,9,9,9
1050.a5.txt,1679.92,1103.38,725.65,477.14,12,12,12
2012.a5.txt,2049.36,815.26,688.11,351.53,8,8,8
0112.a5.txt,2122.02,1105.22,636.6,557.03,5,5,5
0186.a5.txt,1964.57,966.18,845.41,394.52,7,7,7
1102.a5.txt,2017.78,1031.11,675.56,320.0,8,8,8
0214.a5.txt,1654.99,1077.06,604.2,297.72,17,17,17
2049.a5.txt,2231.49,1115.75,1094.89,323.25,7,7,7
0206.a5.txt,1490.73,918.61,676.87,362.61,13,13,13
2007.a5.txt,1580.11,839.78,696.13,530.39,13,13,13
0197.a5.txt,1482.68,878.32,410.96,370.67,10,10,10
1061.a5.txt,1467.66,1044.78,572.14,248.76,24,24,24
0157.a5.txt,1727.75,1169.28,628.27,584.64,5,5,5
1055.a5.txt,1825.61,1053.59,999.09,463.22,9,9,9
0130.a5.txt,1737.42,904.09,715.41,267.3,18,18,18
1100.a5.txt,1570.95,1106.42,565.88,320.95,11,11,11
0149.a5.txt,2562.89,1250.0,817.61,361.64,4,4,4
1099.a5.txt,1558.77,1115.84,545.14,357.75,14,14,14
2036.a5.txt,1784.62,1115.38,623.08,415.38,8,8,8
2005.a5.txt,1891.89,1108.11,639.64,324.32,8,8,8
0101.a5.txt,2028.64,1089.9,763.72,405.73,9,9,9
1006.a5.txt,1605.71,1008.03,677.97,410.35,15,15,15
0115.a5.txt,1367.52,1042.74,794.87,452.99,9,9,9
0107.a5.txt,1979.43,1208.23,796.92,531.28,3,3,3
0125.a5.txt,2212.73,987.65,902.18,465.34,2,2,2
1067.a5.txt,1745.36,1053.96,623.95,337.27,16,16,16
0200.a5.txt,1523.24,1092.94,714.29,413.08,14,14,14
0103.a5.txt,1824.69,1073.35,635.06,366.73,10,10,10
2021.a5.txt,1737.05,964.14,956.18,342.63,7,7,7
1013.a5.txt,1701.21,1122.63,656.3,293.61,8,8,8
