Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
2004.a1.txt,1476.51,1219.24,861.3,648.77,4,4,4
3063.a1.txt,1420.0,1040.0,600.0,320.0,4,4,4
3044.a1.txt,1479.4,955.06,749.06,786.52,3,3,3
0135.a1.txt,1524.48,923.08,825.17,671.33,4,4,4
0198.a1.txt,1292.13,1390.45,603.93,533.71,2,2,2
2026.a1.txt,1371.84,1034.9,697.95,697.95,7,7,7
0109.a1.txt,1297.8,1355.74,660.49,672.07,2,2,2
0156.a1.txt,986.84,1447.37,644.74,736.84,1,1,1
1105.a1.txt,1218.39,1241.38,666.67,712.64,1,1,1
3066.a1.txt,1685.21,1001.59,826.71,604.13,4,4,4
0173.a1.txt,1281.74,1233.37,737.61,604.59,8,8,8
1041.a1.txt,1053.23,1472.25,532.28,724.8,4,4,4
1038.a1.txt,1165.98,1069.96,603.57,672.15,4,4,4
1021.a1.txt,1298.54,1322.82,594.66,558.25,3,3,3
1058.a1.txt,1269.19,1443.19,511.77,716.48,2,2,2
2075.a1.txt,1224.92,1129.88,654.7,612.46,9,9,9
0139.a1.txt,1120.91,1523.93,528.97,680.1,1,1,1
2059.a1.txt,1503.03,1187.88,872.73,727.27,3,3,3
1069.a1.txt,1366.74,1218.68,728.93,785.88,2,2,2
2073.a1.txt,829.93,1224.49,612.24,979.59,3,3,3
1071.a1.txt,1355.14,1343.46,584.11,502.34,9,9,9
3027.a1.txt,1372.21,1234.99,771.87,548.89,1,1,1
1006.a1.txt,1244.68,1340.43,744.68,542.55,4,4,4
0202.a1.txt,1492.36,1128.08,658.05,517.04,3,3,3
1018.a1.txt,1611.32,1217.71,897.91,553.51,5,5,5
2068.a1.txt,1469.07,1301.55,592.78,541.24,2,2,2
2021.a1.txt,1411.76,1317.65,752.94,600.0,1,1,1
0149.a1.txt,1246.38,1256.04,743.96,753.62,2,2,2
0118.a1.txt,1346.41,1228.76,679.74,679.74,2,2,2
1023.a1.txt,1349.51,1126.21,621.36,611.65,5,5,5
3065.a1.txt,1656.05,1188.96,488.32,403.4,2,2,2
3035.a1.txt,1298.93,996.44,604.98,516.01,7,7,7
2042.a1.txt,1053.98,1323.91,668.38,655.53,3,3,3
0157.a1.txt,1134.83,1573.03,561.8,516.85,1,1,1
0201.a1.txt,1044.18,1419.01,562.25,722.89,3,3,3
1019.a1.txt,1555.2,1047.54,717.16,789.69,11,11,11
3045.a1.txt,1093.44,1371.77,656.06,397.61,3,3,3
0136.a1.txt,1526.37,1223.34,561.17,662.18,2,2,2
1024.a1.txt,1292.91,1270.02,675.06,583.52,1,1,1
1061.a1.txt,1188.9,1228.53,568.03,647.29,1,1,1
1121.a1.txt,1534.39,1259.26,730.16,550.26,8,8,8
1037.a1.txt,1220.6,1231.8,683.09,750.28,1,1,1
1042.a1.txt,1334.46,1258.45,658.78,760.14,12,12,12
2065.a1.txt,1221.48,1342.28,697.99,630.87,2,2,2
3064.a1.txt,1525.77,1360.82,701.03,639.18,1,1,1
5031.a1.txt,1236.9,1153.04,733.75,817.61,3,3,3
3011.a1.txt,1959.0,956.72,842.82,455.58,1,1,1
2060.a1.txt,1277.78,1402.78,777.78,569.44,2,2,2
0178.a1.txt,1297.79,1076.46,674.04,855.13,3,3,3
2014.a1.txt,1359.22,1177.18,946.6,752.43,2,2,2
2008.a1.txt,1494.51,1153.85,890.11,670.33,4,4,4
0115.a1.txt,1393.23,1132.81,833.33,807.29,2,2,2
2020.a1.txt,1313.87,1372.26,627.74,686.13,1,1,1
0159.a1.txt,1068.43,1404.56,516.21,732.29,3,3,3
4011.a1.txt,1349.56,1327.43,619.47,752.21,1,1,1
2005.a1.txt,1529.64,1175.91,736.14,630.98,4,4,4
2062.a1.txt,1160.71,1417.41,524.55,468.75,2,2,2
0209.a1.txt,1274.75,1175.74,594.06,569.31,7,7,7
1082.a1.txt,1202.38,1273.81,559.52,630.95,2,2,2
0215.a1.txt,1210.76,1210.76,412.56,600.9,23,23,23
1049.a1.txt,1182.39,1421.38,666.67,641.51,1,1,1
0234.a1.txt,1467.18,1351.35,617.76,540.54,2,2,2
1003.a1.txt,1459.28,1357.47,746.61,509.05,2,2,2
1056.a1.txt,1081.33,1256.93,656.19,887.25,4,4,4
1077.a1.txt,1553.4,1189.32,873.79,800.97,5,5,5
1001.a1.txt,1670.85,1218.59,728.64,376.88,1,1,1
1039.a1.txt,1049.44,1379.01,598.44,650.48,4,4,4
0108.a1.txt,1199.48,1355.93,443.29,625.81,1,1,1
2064.a1.txt,1336.76,1452.44,539.85,539.85,2,2,2
1055.a1.txt,1556.82,1534.09,579.55,625.0,2,2,2
0222.a1.txt,1402.34,1368.95,734.56,467.45,3,3,3
0216.a1.txt,1365.91,1328.32,651.63,363.41,4,4,4
1047.a1.txt,1215.4,1227.44,866.43,637.79,6,6,6
0130.a1.txt,1390.31,1122.45,854.59,663.27,3,3,3
3012.a1.txt,1287.55,1437.77,686.7,708.15,1,1,1
2036.a1.txt,1343.84,1362.37,658.02,815.57,3,3,3
0148.a1.txt,1358.34,1216.04,905.56,659.77,1,1,1
0233.a1.txt,1352.41,1144.34,728.22,559.17,2,2,2
0168.a1.txt,1414.39,1327.54,570.72,856.08,2,2,2
2048.a1.txt,1255.46,1244.54,698.69,731.44,2,2,2
3036.a1.txt,1447.96,1515.84,520.36,565.61,1,1,1
1036.a1.txt,1353.89,1313.67,670.24,844.5,2,2,2
1073.a1.txt,1341.6,1285.23,620.07,620.07,2,2,2
1065.a1.txt,1203.37,1227.44,697.95,938.63,1,1,1
1086.a1.txt,1047.06,1164.71,670.59,729.41,8,8,8
3042.a1.txt,1353.79,1173.29,848.38,613.72,1,1,1
2034.a1.txt,1096.85,1190.2,513.42,746.79,5,5,5
0111.a1.txt,1384.04,1396.51,685.79,710.72,3,3,3
0146.a1.txt,1162.2,1519.8,561.94,625.8,1,1,1
3062.a1.txt,1452.21,1415.44,606.62,588.24,4,4,4
2011.a1.txt,1609.87,1280.85,846.06,763.81,3,3,3
1112.a1.txt,1279.46,1436.59,617.28,796.86,2,2,2
1044.a1.txt,1477.5,1027.4,792.56,694.72,15,15,15
3028.a1.txt,1392.41,1265.82,741.41,578.66,3,3,3
1014.a1.txt,1486.88,1370.26,655.98,553.94,4,4,4
3002.a1.txt,1428.57,1238.1,1071.43,500.0,1,1,1
2046.a1.txt,1608.39,1305.36,571.1,536.13,5,5,5
1098.a1.txt,1312.38,1312.38,554.53,665.43,5,5,5
0142.a1.txt,1525.2,1326.26,769.23,331.56,2,2,2
1004.a1.txt,1339.39,1225.88,692.4,646.99,6,6,6
1017.a1.txt,1472.25,1336.35,826.73,747.45,2,2,2
1057.a1.txt,1318.02,1559.85,652.96,592.5,2,2,2
1013.a1.txt,1134.26,1192.13,636.57,833.33,2,2,2
0107.a1.txt,1229.28,1450.28,814.92,676.8,1,1,1
1076.a1.txt,1393.34,1356.35,616.52,591.86,5,5,5
2056.a1.txt,1314.36,1233.06,623.31,663.96,3,3,3
3038.a1.txt,1533.86,1195.22,876.49,458.17,1,1,1
0121.a1.txt,1408.59,1348.65,709.29,619.38,4,4,4
5005.a1.txt,1324.28,1443.12,662.14,662.14,2,2,2
2070.a1.txt,1089.87,1242.83,726.58,573.61,3,3,3
2038.a1.txt,1530.74,1304.89,715.18,363.86,5,5,5
2058.a1.txt,1561.42,1182.55,551.09,677.38,3,3,3
2030.a1.txt,1223.96,1432.29,403.65,598.96,1,1,1
2035.a1.txt,1276.6,1288.42,520.09,721.04,1,1,1
1022.a1.txt,1413.43,1590.11,577.15,494.7,2,2,2
0128.a1.txt,1376.81,1159.42,652.17,712.56,1,1,1
3001.a1.txt,1153.85,1396.76,728.74,566.8,6,6,6
1099.a1.txt,1317.18,1296.1,727.08,600.63,4,4,4
0103.a1.txt,1090.31,1354.63,594.71,572.69,2,2,2
0206.a1.txt,1060.03,1302.68,587.48,587.48,2,2,2
4014.a1.txt,1348.75,1368.02,308.29,423.89,2,2,2
3013.a1.txt,1053.72,1239.67,702.48,640.5,8,8,8
3018.a1.txt,1281.46,1167.05,846.68,709.38,1,1,1
1090.a1.txt,1286.41,1262.14,546.12,618.93,8,8,8
0182.a1.txt,1566.04,1349.06,669.81,613.21,7,7,7
0102.a1.txt,1522.0,1165.28,701.55,487.51,2,2,2
0177.a1.txt,900.47,1398.1,687.2,616.11,1,1,1
0213.a1.txt,1426.84,1390.57,822.25,519.95,4,4,4
2040.a1.txt,1692.57,1295.34,656.3,587.22,1,1,1
0138.a1.txt,1348.72,1263.67,753.34,741.19,2,2,2
0171.a1.txt,1376.9,1365.23,560.09,700.12,3,3,3
2007.a1.txt,1454.55,1187.17,812.83,609.63,1,1,1
0179.a1.txt,1195.37,1413.88,539.85,552.7,1,1,1
1007.a1.txt,1308.09,1308.09,602.41,550.77,4,4,4
0114.a1.txt,1149.43,1507.02,600.26,932.31,2,2,2
4042.a1.txt,1260.16,1158.54,630.08,569.11,2,2,2
2015.a1.txt,1422.55,1116.97,821.92,611.17,2,2,2
0203.a1.txt,1433.33,1277.78,677.78,477.78,5,5,5
4013.a1.txt,1228.73,1266.54,661.63,604.91,1,1,1
0207.a1.txt,1218.59,1407.04,628.14,565.33,1,1,1
2031.a1.txt,1286.62,1490.45,726.11,751.59,2,2,2
0174.a1.txt,1378.9,1522.78,599.52,551.56,3,3,3
2071.a1.txt,1024.1,1554.22,698.8,662.65,1,1,1
0189.a1.txt,1169.92,1309.19,622.1,519.96,2,2,2
5022.a1.txt,1503.42,1161.73,478.36,728.93,2,2,2
0196.a1.txt,1203.18,1282.63,726.45,567.54,5,5,5
0161.a1.txt,1494.97,1168.34,879.4,477.39,2,2,2
0212.a1.txt,1350.68,1053.28,656.75,793.06,1,1,1
1070.a1.txt,1255.87,1279.34,751.17,880.28,1,1,1
0205.a1.txt,1320.13,1430.14,726.07,605.06,1,1,1
1097.a1.txt,1363.16,1311.13,697.19,842.87,2,2,2
1094.a1.txt,1093.37,1289.93,663.39,737.1,1,1,1
0165.a1.txt,1474.15,1078.11,726.07,539.05,2,2,2
2019.a1.txt,1422.48,1322.9,668.56,597.44,1,1,1
4045.a1.txt,1561.9,1066.67,723.81,380.95,1,1,1
1103.a1.txt,1235.7,1395.88,652.17,812.36,1,1,1
1072.a1.txt,1329.16,1259.57,605.43,709.81,3,3,3
2054.a1.txt,1570.93,1066.82,715.12,773.74,5,5,5
1081.a1.txt,1271.6,1333.33,641.98,641.98,1,1,1
1068.a1.txt,1539.13,1278.26,530.43,713.04,3,3,3
0124.a1.txt,1664.84,1106.24,635.27,591.46,9,9,9
0224.a1.txt,1185.57,1237.11,605.67,631.44,2,2,2
0180.a1.txt,1291.93,1428.57,658.39,720.5,4,4,4
0113.a1.txt,1350.94,1290.57,716.98,890.57,3,3,3
1100.a1.txt,1254.2,1388.58,795.07,582.31,1,1,1
3072.a1.txt,1327.27,1363.64,745.45,636.36,1,1,1
0143.a1.txt,1449.63,1277.64,626.54,712.53,2,2,2
0164.a1.txt,1635.69,1152.42,718.71,570.01,1,1,1
0120.a1.txt,1270.86,1437.74,693.2,821.57,3,3,3
1095.a1.txt,1262.14,1201.46,679.61,643.2,3,3,3
1063.a1.txt,1220.93,1267.44,709.3,593.02,6,6,6
0223.a1.txt,1376.0,1152.0,784.0,608.0,1,1,1
0158.a1.txt,1172.91,1499.4,628.78,640.87,1,1,1
0185.a1.txt,1549.82,1057.81,725.71,528.91,2,2,2
5015.a1.txt,1218.39,1241.38,551.72,482.76,1,1,1
1016.a1.txt,1055.68,1078.89,684.45,765.66,1,1,1
0219.a1.txt,1459.33,1136.36,705.74,622.01,1,1,1
0100.a1.txt,1436.54,1255.23,781.03,543.93,1,1,1
2055.a1.txt,1349.43,1420.45,738.64,454.55,1,1,1
0122.a1.txt,1537.52,1414.51,701.11,725.71,2,2,2
1089.a1.txt,1551.28,1064.1,782.05,551.28,2,2,2
0105.a1.txt,1303.81,1365.31,639.61,615.01,3,3,3
2069.a1.txt,1382.21,1346.15,817.31,540.87,1,1,1
0116.a1.txt,1282.8,1443.15,641.4,845.48,1,1,1
1020.a1.txt,1176.98,1331.62,567.01,592.78,8,8,8
0151.a1.txt,973.68,1578.95,513.16,750.0,3,3,3
3067.a1.txt,1484.18,1167.88,729.93,486.62,4,4,4
0133.a1.txt,1136.09,1372.78,532.54,804.73,1,1,1
0217.a1.txt,1192.05,1218.54,807.95,596.03,1,1,1
0163.a1.txt,1346.15,1102.56,589.74,948.72,1,1,1
3068.a1.txt,1469.93,1247.22,779.51,601.34,1,1,1
1012.a1.txt,1578.3,1122.07,752.16,665.84,1,1,1
0101.a1.txt,1158.16,1245.33,585.31,809.46,2,2,2
2032.a1.txt,1233.93,1323.91,616.97,719.79,2,2,2
2051.a1.txt,1391.42,1040.31,897.27,572.17,4,4,4
1034.a1.txt,1432.16,1293.97,552.76,590.45,1,1,1
2049.a1.txt,1476.19,1129.25,523.81,721.09,8,8,8
1052.a1.txt,1185.98,1428.57,498.65,673.85,3,3,3
0197.a1.txt,1358.02,1320.99,666.67,592.59,1,1,1
0119.a1.txt,1250.0,1437.5,787.5,700.0,1,1,1
0186.a1.txt,1200.0,1437.5,512.5,800.0,5,5,5
0199.a1.txt,1390.64,1415.93,530.97,695.32,8,8,8
0110.a1.txt,1388.54,1401.27,866.24,624.2,2,2,2
0190.a1.txt,1167.32,1478.6,557.72,518.81,3,3,3
0144.a1.txt,1065.99,1281.73,697.97,748.73,3,3,3
0131.a1.txt,1415.58,1415.58,779.22,493.51,1,1,1
1062.a1.txt,1254.24,1242.94,542.37,553.67,9,9,9
1005.a1.txt,1509.85,1159.74,678.34,743.98,2,2,2
0221.a1.txt,1360.8,1348.31,661.67,586.77,3,3,3
1010.a1.txt,1265.82,1257.91,704.11,569.62,5,5,5
2061.a1.txt,1405.08,1001.49,747.38,717.49,7,7,7
3039.a1.txt,1515.15,1303.03,787.88,757.58,2,2,2
2028.a1.txt,1439.3,1188.99,700.88,775.97,1,1,1
0232.a1.txt,1300.0,1350.0,662.5,787.5,6,6,6
1078.a1.txt,1402.99,1253.73,537.31,547.26,2,2,2
0106.a1.txt,1554.47,1248.47,832.31,869.03,2,2,2
1092.a1.txt,1008.06,1317.2,551.08,940.86,1,1,1
3005.a1.txt,1396.4,1666.67,608.11,540.54,3,3,3
1104.a1.txt,1243.72,1469.85,540.2,615.58,2,2,2
0145.a1.txt,1626.79,1148.33,693.78,705.74,2,2,2
1050.a1.txt,1192.31,1205.13,743.59,782.05,4,4,4
0175.a1.txt,1059.85,1408.98,610.97,748.13,1,1,1
0155.a1.txt,1057.11,1494.53,716.89,826.25,2,2,2
0172.a1.txt,1322.42,1146.1,705.29,705.29,12,12,12
3026.a1.txt,1608.7,1108.7,739.13,826.09,3,3,3
1088.a1.txt,1510.57,1359.52,634.44,422.96,3,3,3
2024.a1.txt,1234.1,1323.16,814.25,699.75,1,1,1
2057.a1.txt,1298.38,1448.19,661.67,686.64,2,2,2
3003.a1.txt,1442.89,1082.16,941.88,721.44,5,5,5
2009.a1.txt,1276.22,1276.22,541.96,594.41,2,2,2
2063.a1.txt,1395.97,1516.78,818.79,563.76,2,2,2
1109.a1.txt,1394.3,1424.29,794.6,704.65,1,1,1
3023.a1.txt,1125.0,1312.5,604.17,604.17,2,2,2
0193.a1.txt,1216.39,1421.25,793.85,550.58,3,3,3
2023.a1.txt,1257.56,1342.2,628.78,689.24,4,4,4
0140.a1.txt,1479.23,1286.73,749.75,506.59,6,6,6
0169.a1.txt,1338.11,1314.22,716.85,549.58,5,5,5
1067.a1.txt,1376.28,1185.94,702.78,614.93,2,2,2
0104.a1.txt,1311.27,1188.73,588.24,674.02,3,3,3
0137.a1.txt,1101.49,1237.62,779.7,853.96,4,4,4
4043.a1.txt,1287.13,1326.73,673.27,633.66,1,1,1
0226.a1.txt,1443.3,1134.02,863.4,695.88,1,1,1
0208.a1.txt,1410.83,1144.63,816.33,638.86,3,3,3
0127.a1.txt,1159.03,1401.62,579.51,862.53,2,2,2
2041.a1.txt,1224.23,1275.77,850.52,592.78,2,2,2
1032.a1.txt,1330.98,1389.87,636.04,612.49,2,2,2
0152.a1.txt,1434.78,1228.26,760.87,652.17,1,1,1
2050.a1.txt,1542.23,1517.75,575.28,330.48,1,1,1
3015.a1.txt,1559.02,1447.66,668.15,534.52,2,2,2
3020.a1.txt,1250.0,1208.33,437.5,687.5,1,1,1
0192.a1.txt,982.05,1341.08,728.62,665.26,1,1,1
1008.a1.txt,1460.02,1297.8,544.61,648.9,2,2,2
0112.a1.txt,1269.28,1281.14,794.78,676.16,2,2,2
0191.a1.txt,1224.73,1391.2,737.22,665.87,3,3,3
1096.a1.txt,1210.76,1345.29,650.22,751.12,3,3,3
0162.a1.txt,1250.0,1237.86,667.48,594.66,1,1,1
