Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
0224.a3.txt,1832.06,966.92,674.3,483.46,9,9,9
3026.a3.txt,1580.88,1286.76,563.73,355.39,5,5,5
1097.a3.txt,2305.42,1142.86,709.36,394.09,4,4,4
4038.a3.txt,1917.96,1119.73,753.88,532.15,2,2,2
0138.a3.txt,2081.51,1251.82,655.02,334.79,1,1,1
0235.a3.txt,1672.91,1148.56,499.38,324.59,2,2,2
2018.a3.txt,2034.88,1313.95,511.63,313.95,4,4,4
1009.a3.txt,1938.2,1151.69,772.47,351.12,3,3,3
5002.a3.txt,1642.86,964.29,678.57,654.76,4,4,4
1034.a3.txt,2016.35,1117.17,626.7,313.35,3,3,3
1061.a3.txt,1805.36,1142.45,564.17,451.34,2,2,2
2035.a3.txt,2063.07,1103.81,998.69,591.33,2,2,2
0222.a3.txt,1849.41,1347.42,515.19,462.35,4,4,4
0205.a3.txt,2067.21,1018.33,590.63,458.25,4,4,4
0128.a3.txt,1968.3,1083.22,515.19,673.71,6,6,6
0163.a3.txt,1773.46,972.54,652.17,617.85,3,3,3
5011.a3.txt,1763.19,1222.65,875.16,643.5,1,1,1
5029.a3.txt,1888.2,1254.66,621.12,447.2,4,4,4
2019.a3.txt,2064.44,1324.58,465.39,334.13,6,6,6
1064.a3.txt,2187.89,1223.73,642.77,519.16,2,2,2
5028.a3.txt,1737.55,1190.77,571.08,595.38,2,2,2
0172.a3.txt,2074.16,1042.87,764.77,417.15,2,2,2
0137.a3.txt,1948.53,931.37,796.57,649.51,1,1,1
0204.a3.txt,2052.34,1129.48,550.96,537.19,3,3,3
0157.a3.txt,1447.37,1196.17,598.09,550.24,1,1,1
1048.a3.txt,2323.46,1184.51,546.7,512.53,1,1,1
1099.a3.txt,2216.07,1011.08,692.52,373.96,1,1,1
4011.a3.txt,1860.47,1354.31,629.27,560.88,2,2,2
0238.a3.txt,1829.42,1297.9,556.24,309.02,1,1,1
1018.a3.txt,1913.5,1310.62,668.41,484.93,1,1,1
2013.a3.txt,2157.36,939.09,824.87,520.3,2,2,2
5020.a3.txt,1511.34,1335.01,579.35,591.94,1,1,1
5013.a3.txt,1675.46,1319.26,646.44,646.44,1,1,1
5042.a3.txt,1947.31,1386.03,767.47,389.46,1,1,1
1121.a3.txt,1900.21,997.88,721.87,498.94,12,12,12
0112.a3.txt,2021.03,1051.4,712.62,607.48,1,1,1
2055.a3.txt,2164.95,1202.75,572.74,343.64,3,3,3
2028.a3.txt,1965.01,1009.42,753.7,767.16,5,5,5
2066.a3.txt,2286.18,1250.0,625.0,460.53,1,1,1
2046.a3.txt,2225.2,1085.79,1058.98,455.76,1,1,1
0102.a3.txt,1804.6,1080.46,551.72,379.31,3,3,3
5038.a3.txt,1790.12,1135.8,938.27,641.98,2,2,2
0158.a3.txt,1726.91,1164.66,789.83,508.7,3,3,3
0209.a3.txt,2248.74,1168.34,552.76,288.94,6,6,6
0159.a3.txt,2119.05,1107.14,559.52,595.24,4,4,4
2044.a3.txt,1906.08,1132.6,552.49,428.18,6,6,6
3023.a3.txt,1869.72,1206.27,446.32,554.89,4,4,4
0146.a3.txt,1543.13,1409.48,607.53,510.33,4,4,4
0143.a3.txt,2190.03,927.0,602.55,382.39,6,6,6
4007.a3.txt,1920.2,1221.95,673.32,461.35,5,5,5
1090.a3.txt,1745.28,1084.91,589.62,436.32,7,7,7
0125.a3.txt,2091.02,910.21,1008.61,418.2,4,4,4
1006.a3.txt,1819.17,1209.15,762.53,588.24,6,6,6
4003.a3.txt,1949.76,1124.4,813.4,598.09,3,3,3
2064.a3.txt,2040.82,905.61,625.0,331.63,4,4,4
2038.a3.txt,2158.37,1162.2,561.94,434.23,5,5,5
2069.a3.txt,1820.45,1271.82,586.03,610.97,1,1,1
1008.a3.txt,1825.78,1026.25,584.73,560.86,3,3,3
0185.a3.txt,1966.29,1044.94,561.8,471.91,6,6,6
3065.a3.txt,1972.32,1153.4,738.18,369.09,2,2,2
4041.a3.txt,1729.49,1119.73,665.19,532.15,4,4,4
4020.a3.txt,1912.39,1196.58,801.28,512.82,7,7,7
0200.a3.txt,2158.37,1034.48,727.97,766.28,1,1,1
3013.a3.txt,1581.77,1300.27,630.03,482.57,4,4,4
4013.a3.txt,1576.25,1299.9,706.24,706.24,4,4,4
2075.a3.txt,1681.82,1136.36,693.18,534.09,2,2,2
3018.a3.txt,1946.9,1305.31,619.47,530.97,3,3,3
2012.a3.txt,1837.16,1033.4,876.83,626.3,3,3,3
0178.a3.txt,2121.21,1003.13,815.05,616.51,1,1,1
