Filename,RelFreq NOUN,RelFreq VERB,RelFreq ADJ,RelFreq ADV,Unique PER,Unique LOC,Unique ORG
1049.a4.txt,1393.44,1260.25,799.18,471.31,8,8,8
1066.a4.txt,1703.41,951.9,751.5,280.56,11,11,11
2059.a4.txt,1512.52,973.03,597.3,394.99,11,11,11
2069.a4.txt,1408.16,1326.53,571.43,489.8,10,10,10
0206.a4.txt,1114.7,1042.0,613.89,420.03,13,13,13
1036.a4.txt,1595.51,1146.07,573.03,483.15,15,15,15
2066.a4.txt,1682.69,1081.73,685.1,432.69,11,11,11
1098.a4.txt,1388.31,1085.59,553.24,459.29,11,11,11
2050.a4.txt,1421.37,1098.79,635.08,221.77,9,9,9
2074.a4.txt,1432.61,1272.38,565.5,367.58,10,10,10
1060.a4.txt,1664.94,910.03,1013.44,351.6,4,4,4
0165.a4.txt,1856.5,1013.45,376.68,403.59,7,7,7
3003.a4.txt,1811.35,1093.49,709.52,333.89,8,8,8
0137.a4.txt,1797.39,991.29,511.98,370.37,7,7,7
0156.a4.txt,1272.08,1248.53,518.26,447.59,5,5,5
1057.a4.txt,1326.01,1190.88,498.31,422.3,8,8,8
2044.a4.txt,1708.28,1024.97,683.31,315.37,14,14,14
3065.a4.txt,1393.19,1269.35,464.4,629.51,9,9,9
0136.a4.txt,1314.8,1111.95,646.13,308.04,12,12,12
1009.a4.txt,1697.7,1040.53,536.69,383.35,12,12,12
2005.a4.txt,1627.71,1108.23,510.82,528.14,8,8,8
2036.a4.txt,1145.04,1211.83,620.23,410.31,6,6,6
1021.a4.txt,1644.2,997.3,808.63,444.74,9,9,9
2040.a4.txt,1403.16,1274.7,415.02,335.97,10,10,10
0188.a4.txt,1633.03,1018.35,623.85,440.37,8,8,8
1050.a4.txt,1509.66,1207.73,797.1,374.4,7,7,7
3020.a4.txt,1447.64,1129.36,513.35,513.35,10,10,10
2057.a4.txt,1645.57,1097.05,601.27,559.07,8,8,8
4031.a4.txt,1268.58,1209.12,366.7,465.81,6,6,6
1072.a4.txt,1551.58,926.08,747.36,398.05,10,10,10
4034.a4.txt,1333.33,1343.43,646.46,555.56,8,8,8
2058.a4.txt,1469.16,933.44,933.44,413.96,13,13,13
0140.a4.txt,1427.05,990.42,521.83,447.28,11,11,11
2056.a4.txt,1327.76,1225.63,649.95,538.53,8,8,8
0202.a4.txt,1437.7,1395.1,372.74,191.69,4,4,4
2075.a4.txt,1455.64,981.91,508.18,447.89,13,13,13
2024.a4.txt,1345.96,1246.26,538.38,488.53,12,12,12
0159.a4.txt,1544.48,987.29,645.16,459.43,11,11,11
0176.a4.txt,1572.93,972.35,591.04,514.78,14,14,14
0110.a4.txt,1746.58,1175.8,616.44,342.47,5,5,5
1068.a4.txt,2092.2,969.27,650.12,260.05,9,9,9
0179.a4.txt,1818.18,1036.17,850.44,215.05,12,12,12
0109.a4.txt,1630.04,1144.69,714.29,366.3,7,7,7
0107.a4.txt,1513.03,1302.61,671.34,420.84,5,5,5
1112.a4.txt,1451.61,1148.01,578.75,512.33,11,11,11
0149.a4.txt,1392.03,1160.02,660.32,333.14,11,11,11
2018.a4.txt,1737.8,1026.42,752.03,436.99,11,11,11
0185.a4.txt,1624.11,1144.02,684.37,337.08,11,11,11
1010.a4.txt,1683.71,826.12,723.84,464.2,13,13,13
3037.a4.txt,1419.24,1110.45,611.64,409.74,33,33,33
0103.a4.txt,1013.32,1169.66,416.91,295.31,16,16,16
2039.a4.txt,1671.31,956.36,612.81,492.11,12,12,12
0186.a4.txt,1506.41,1260.68,523.5,320.51,4,4,4
0130.a4.txt,1677.3,948.04,483.14,474.02,9,9,9
2032.a4.txt,1575.76,1007.58,515.15,431.82,10,10,10
1061.a4.txt,1462.04,1143.39,543.58,365.51,8,8,8
1005.a4.txt,1578.51,948.78,470.19,386.23,13,13,13
0134.a4.txt,1315.3,1007.46,736.94,345.15,5,5,5
0122.a4.txt,1629.21,990.17,625.0,407.3,13,13,13
1077.a4.txt,1885.52,1010.1,864.2,549.94,12,12,12
0193.a4.txt,1477.43,1039.67,458.28,294.12,10,10,10
0200.a4.txt,1489.14,1292.66,558.43,641.16,6,6,6
0111.a4.txt,1388.31,1231.73,636.74,375.78,10,10,10
0127.a4.txt,1207.9,1103.37,545.88,650.41,10,10,10
1023.a4.txt,1705.78,785.2,803.25,469.31,16,16,16
2015.a4.txt,1580.06,1028.63,625.66,477.2,14,14,14
0208.a4.txt,1075.95,1364.28,499.3,555.56,14,14,14
0178.a4.txt,1752.07,1074.38,694.21,438.02,10,10,10
0175.a4.txt,1556.7,1061.86,680.41,381.44,11,11,11
2028.a4.txt,1716.06,1113.77,669.22,334.61,19,19,19
2020.a4.txt,1385.24,1213.35,556.12,353.89,5,5,5
1081.a4.txt,1592.36,1073.7,600.55,263.88,13,13,13
1013.a4.txt,1399.42,1049.56,660.84,291.55,10,10,10
0158.a4.txt,1412.84,1064.22,678.9,550.46,9,9,9
0197.a4.txt,1344.97,1232.03,431.21,390.14,11,11,11
2049.a4.txt,1866.1,883.19,534.19,320.51,10,10,10
0223.a4.txt,1360.95,1331.36,502.96,384.62,9,9,9
2017.a4.txt,1694.09,1035.82,619.55,425.94,8,8,8
2076.a4.txt,1457.93,1154.6,587.08,440.31,9,9,9
2046.a4.txt,1401.33,1048.62,695.9,409.91,10,10,10
2034.a4.txt,1482.65,1104.1,457.41,465.3,12,12,12
2021.a4.txt,1424.39,1258.54,458.54,419.51,6,6,6
0168.a4.txt,1538.94,1017.59,628.14,471.11,18,18,18
1103.a4.txt,1586.98,1037.64,518.82,498.47,11,11,11
0177.a4.txt,1089.36,1370.21,740.43,502.13,7,7,7
0214.a4.txt,1216.07,1292.07,575.46,608.03,13,13,13
1104.a4.txt,1609.42,991.17,657.51,363.1,14,14,14
1099.a4.txt,1452.08,1171.35,648.6,232.33,12,12,12
2012.a4.txt,1636.51,995.07,633.22,271.38,13,13,13
1100.a4.txt,1447.78,1075.49,610.13,413.65,10,10,10
1088.a4.txt,1261.44,1210.58,457.78,325.53,10,10,10
1006.a4.txt,1937.62,841.21,746.69,434.78,9,9,9
0115.a4.txt,1886.59,828.79,665.21,523.45,8,8,8
3001.a4.txt,1448.73,1307.62,517.4,470.37,4,4,4
0157.a4.txt,1415.19,1050.99,718.0,572.32,9,9,9
0171.a4.txt,1443.9,985.37,565.85,351.22,10,10,10
2008.a4.txt,1335.88,1183.21,814.25,496.18,9,9,9
1064.a4.txt,1594.57,1017.81,593.72,432.57,12,12,12
0198.a4.txt,1115.38,1153.85,432.69,365.38,13,13,13
0106.a4.txt,1381.64,1043.48,695.65,415.46,10,10,10
3026.a4.txt,1541.79,1152.74,662.82,389.05,7,7,7
1052.a4.txt,1358.27,1131.89,600.39,462.6,13,13,13
1090.a4.txt,1554.96,1108.13,670.24,384.27,9,9,9
0196.a4.txt,1224.02,1193.23,585.07,431.1,8,8,8
0128.a4.txt,1866.8,1069.63,504.54,373.36,5,5,5
0199.a4.txt,1610.08,952.9,722.89,405.26,10,10,10
0120.a4.txt,1228.77,1368.63,549.45,379.62,10,10,10
1055.a4.txt,1483.93,992.44,576.56,406.43,15,15,15
0104.a4.txt,1508.38,1089.39,651.77,372.44,9,9,9
0195.a4.txt,1562.2,1118.61,395.37,318.23,8,8,8
3062.a4.txt,1731.75,967.74,755.52,466.89,9,9,9
1043.a4.txt,1360.54,1039.84,777.45,485.91,11,11,11
1070.a4.txt,1233.62,1233.62,382.1,665.94,6,6,6
1034.a4.txt,1575.05,1088.79,644.82,517.97,11,11,11
1022.a4.txt,1522.67,1120.62,573.14,496.15,8,8,8
2071.a4.txt,1149.83,1138.21,557.49,452.96,10,10,10
